timestamp,speed,temperature,density,pressure,sigma-B,ICME,Area
32239,405,59594.0,6.3,2.04,2.7,0,76698
32240,404,53897.0,6.1,1.92,2.0,0,80811
32241,393,56995.0,6.1,1.84,1.8,0,79754
32242,377,46536.0,6.0,1.65,0.7,0,80459
32243,376,58563.0,6.6,1.93,0.9,0,81882
32244,374,54366.0,6.6,1.87,1.6,0,82112
32245,370,42613.0,6.6,1.84,1.0,0,82115
32246,371,42761.0,7.0,1.92,3.6,0,82736
32247,379,40343.0,8.1,2.35,1.6,0,83178
32248,371,44143.0,8.8,2.44,2.9,0,82865
32249,370,41035.0,9.2,2.55,1.8,0,86050
32250,354,50538.0,8.9,2.29,2.6,0,86019
32251,353,50382.0,9.3,2.37,2.6,0,85472
32252,349,48325.0,8.6,2.18,1.0,0,84428
32253,348,44664.0,9.1,2.3,1.4,0,84987
32254,346,43084.0,8.8,2.2,2.1,0,84888
32255,344,41901.0,8.8,2.18,1.6,0,85821
32256,339,42287.0,8.7,2.05,1.5,0,84643
32257,339,35524.0,10.2,2.38,1.6,0,84618
32258,336,31926.0,10.2,2.34,1.6,0,86003
32259,339,34705.0,11.3,2.61,0.7,0,85616
32260,342,33397.0,15.9,3.73,1.6,0,85786
32261,352,38210.0,20.0,4.98,3.4,0,85847
32262,348,30048.0,15.9,3.59,2.1,0,85328
32263,350,29440.0,16.2,3.63,1.8,0,85328
32264,341,31091.0,23.3,5.07,2.8,0,81368
32265,337,36421.0,21.5,4.63,1.9,0,98519
32266,339,38463.0,19.7,4.4,1.8,0,78883
32267,338,42164.0,20.1,4.2,2.8,0,78759
32268,340,40691.0,16.2,3.52,1.6,0,78011
32269,336,36577.0,18.1,4.07,2.2,0,77107
32270,336,32174.0,24.9,5.71,0.9,0,75809
32271,354,71145.0,19.7,4.85,6.0,0,75561
32272,376,119209.0,8.0,2.16,4.9,0,75511
32273,401,101849.0,8.1,2.4,6.9,0,93486
32274,392,96920.0,12.8,3.57,4.0,0,85450
32275,370,87695.0,8.2,2.16,4.1,0,74794
32276,409,58406.0,7.2,2.26,4.8,0,97895
32277,408,57513.0,6.1,1.87,2.3,0,75966
32278,412,65380.0,6.8,2.12,0.4,0,74269
32279,412,74861.0,6.7,2.07,0.5,0,73841
32280,414,82345.0,7.6,2.36,0.6,0,74453
32281,396,63428.0,7.3,2.14,3.4,0,74837
32282,395,57006.0,7.5,2.14,2.0,0,79457
32283,392,42842.0,7.6,2.08,1.8,0,106470
32284,382,35164.0,8.4,2.17,1.6,0,74282
32285,371,27778.0,10.5,2.53,1.0,0,74997
32286,348,46307.0,9.4,2.06,4.1,0,74526
32287,350,39490.0,10.7,2.43,4.9,0,74526
32288,344,19329.0,8.7,1.86,1.8,0,75180
32289,338,34595.0,5.3,1.11,2.7,0,76049
32290,340,25573.0,4.4,1.01,2.0,0,76129
32291,341,31953.0,3.9,0.95,1.9,0,76136
32292,354,44413.0,3.3,0.86,1.9,0,75911
32293,345,41048.0,3.3,0.86,3.0,0,75923
32294,378,82538.0,3.7,0.99,2.2,0,75402
32295,388,68149.0,3.7,1.01,1.0,0,75832
32296,382,76738.0,3.7,0.99,1.6,0,76506
32297,362,68381.0,2.7,0.68,2.7,0,77225
32298,338,53903.0,3.3,0.71,1.6,0,78541
32299,350,81370.0,3.0,0.68,1.6,0,79462
32300,355,78852.0,2.3,0.53,2.3,0,79325
32301,350,48303.0,1.1,0.25,0.7,0,88588
32302,341,54915.0,1.6,0.37,1.9,0,77972
32303,343,64403.0,2.1,0.48,1.7,0,78683
32304,359,40773.0,1.2,0.29,1.1,0,77808
32305,349,41167.0,1.2,0.27,0.8,0,77634
32306,339,32011.0,1.2,0.25,0.5,0,76668
32307,337,33885.0,1.0,0.2,1.2,0,76922
32308,351,50860.0,1.3,0.29,1.3,0,77356
32309,384,92564.0,2.3,0.64,2.6,0,78487
32310,378,82621.0,2.1,0.72,0.9,0,78196
32311,377,98942.0,2.1,0.74,1.2,0,78196
32312,380,133464.0,2.0,0.57,1.9,0,77283
32313,395,162073.0,2.5,0.77,2.4,0,76863
32314,403,149556.0,2.7,0.85,2.8,0,76731
32315,415,111784.0,2.8,0.93,2.5,0,76287
32316,433,111407.0,3.2,1.13,2.3,0,76681
32317,403,100532.0,2.5,0.81,2.7,0,75832
32318,417,118342.0,2.9,0.99,3.3,0,75104
32319,402,88074.0,2.2,0.72,1.5,0,74663
32320,416,109332.0,2.5,0.84,2.6,0,73353
32321,428,98674.0,2.5,0.88,3.1,0,73167
32322,432,107219.0,2.7,0.97,3.5,0,72717
32323,438,112120.0,2.9,1.06,2.5,0,72660
32324,438,115213.0,3.1,1.15,2.5,0,72778
32325,438,125483.0,3.6,1.36,1.9,0,72095
32326,411,125716.0,3.4,1.21,2.2,0,71889
32327,424,124829.0,3.3,1.18,2.0,0,72008
32328,438,120841.0,3.2,1.2,1.7,0,122208
32329,443,123940.0,3.2,1.2,2.4,0,107246
32330,433,114212.0,3.3,1.2,1.7,0,97578
32331,403,111487.0,3.3,1.07,2.4,0,87264
32332,399,82171.0,2.9,0.91,1.8,0,74344
32333,423,92543.0,3.0,1.07,4.3,0,74125
32334,398,95766.0,3.2,1.04,1.6,0,73784
32335,380,85931.0,3.0,0.91,2.6,0,73784
32336,366,69375.0,2.4,0.67,1.2,0,74514
32337,369,75162.0,2.8,0.78,1.6,0,73591
32338,358,44308.0,2.9,0.74,1.9,0,72870
32339,362,37047.0,3.4,0.89,2.7,0,72752
32340,351,38333.0,3.5,0.87,1.1,0,71884
32341,359,39680.0,3.5,0.92,3.1,0,72691
32342,358,53898.0,3.6,0.97,2.4,0,72575
32343,372,55123.0,4.0,1.13,3.0,0,72466
32344,367,58069.0,4.0,1.13,3.8,0,72752
32345,384,61543.0,4.6,1.37,3.3,0,72103
32346,361,56508.0,4.1,1.1,1.3,0,72157
32347,366,62835.0,4.4,1.19,3.0,0,72128
32348,366,70492.0,4.5,1.22,3.5,0,72305
32349,362,69951.0,4.6,1.22,2.7,0,73250
32350,364,68895.0,4.5,1.19,2.7,0,72890
32351,337,59501.0,4.0,0.93,2.0,0,74717
32352,343,51909.0,4.4,1.03,1.4,0,73699
32353,367,47448.0,4.6,1.2,2.6,0,73543
32354,358,45056.0,4.6,1.16,1.8,0,75056
32355,353,44337.0,4.6,1.14,2.9,0,75784
32356,348,43278.0,4.5,1.1,2.2,0,72972
32357,344,45780.0,4.8,1.15,1.8,0,72503
32358,356,52895.0,5.0,1.27,2.3,0,72059
32359,341,53083.0,4.8,1.16,3.6,0,72059
32360,333,52717.0,4.9,1.13,1.5,0,71335
32361,349,51891.0,5.3,1.32,3.7,0,70756
32362,336,43952.0,5.0,1.19,2.5,0,70969
32363,357,47988.0,5.6,1.46,3.9,0,72314
32364,367,57870.0,6.9,1.86,4.1,0,72410
32365,363,62522.0,7.6,1.99,2.8,0,70987
32366,367,63533.0,7.7,2.05,3.2,0,71271
32367,374,55250.0,8.6,2.4,3.2,0,71539
32368,385,49964.0,9.2,2.7,3.5,0,71845
32369,358,56481.0,9.0,2.33,3.3,0,72080
32370,350,56456.0,8.9,2.24,3.7,0,169041
32371,360,56876.0,9.9,2.54,2.9,0,162202
32372,356,52413.0,9.9,2.44,3.0,0,131366
32373,364,50838.0,11.8,2.99,2.8,0,123094
32374,369,40385.0,19.0,4.93,5.1,0,67977
32375,372,37559.0,21.7,5.74,2.4,0,74487
32376,370,63247.0,15.5,4.25,3.7,0,73902
32377,376,82595.0,14.5,4.31,2.7,0,74154
32378,379,93820.0,12.3,3.75,3.7,0,76960
32379,380,116974.0,10.5,3.2,5.6,0,73989
32380,380,154015.0,9.0,2.86,2.8,0,74843
32381,370,149758.0,8.1,2.42,4.3,0,75989
32382,368,137900.0,8.2,2.37,3.5,0,75686
32383,364,103732.0,6.9,1.92,1.9,0,75686
32384,363,88223.0,7.1,1.95,1.8,0,75951
32385,369,97154.0,7.8,2.19,2.5,0,78359
32386,368,82652.0,7.1,1.95,1.3,0,78877
32387,379,80473.0,7.0,2.06,1.8,0,77895
32388,371,74606.0,6.6,1.84,1.2,0,77340
32389,355,58747.0,8.3,2.1,1.0,0,77813
32390,353,49942.0,10.1,2.48,0.8,0,77229
32391,351,47731.0,10.2,2.44,0.9,0,76975
32392,345,43252.0,9.7,2.23,1.9,0,76733
32393,362,61279.0,6.6,1.66,1.3,0,76760
32394,374,80006.0,7.3,2.06,2.7,0,76901
32395,363,82825.0,7.6,2.1,2.9,0,76888
32396,356,76674.0,8.4,2.24,2.4,0,78032
32397,346,79090.0,8.3,2.12,1.6,0,77666
32398,353,73882.0,8.2,2.11,2.5,0,78724
32399,363,69101.0,8.1,2.14,2.3,0,77781
32400,430,128010.0,18.2,7.08,10.0,0,76718
32401,450,173999.0,21.6,9.29,7.5,0,75301
32402,459,197104.0,18.1,7.74,6.6,0,75942
32403,465,206387.0,18.5,8.1,7.2,0,74458
32404,468,175353.0,20.3,8.82,4.8,0,77215
32405,460,132497.0,17.7,7.38,3.3,0,76164
32406,455,104455.0,16.8,6.85,2.7,0,77257
32407,459,114302.0,17.4,7.25,4.5,0,77257
32408,456,100626.0,17.4,7.2,3.2,0,75594
32409,455,88579.0,12.5,5.1,2.5,0,74622
32410,439,81538.0,6.8,2.57,2.4,0,74937
32411,433,66793.0,5.8,2.08,1.7,0,74179
32412,418,64623.0,5.5,1.8,1.1,0,74139
32413,413,86187.0,5.3,1.79,1.0,0,73792
32414,412,89774.0,5.2,1.72,1.3,0,73145
32415,416,100358.0,4.6,1.51,1.4,0,73260
32416,576,266174.0,8.7,5.53,9.1,0,73828
32417,651,416378.0,15.5,13.21,10.4,0,73430
32418,631,434225.0,17.5,13.82,10.9,0,74790
32419,623,503220.0,18.7,15.13,10.2,0,72466
32420,634,632712.0,19.3,15.96,9.0,0,71520
32421,625,839563.0,18.3,13.94,11.6,0,70460
32422,687,224011.0,9.8,10.81,22.5,1,71193
32423,725,95253.0,4.8,6.42,3.5,1,70835
32424,699,613746.0,5.3,6.69,2.7,1,71196
32425,669,422876.0,6.9,7.65,1.1,1,71027
32426,697,31337.0,3.5,4.35,1.0,1,70531
32427,722,15897.0,2.7,3.36,1.3,1,69678
32428,729,18142.0,3.6,4.38,3.1,1,68268
32429,720,23399.0,6.4,8.16,2.8,1,67639
32430,700,20332.0,8.9,10.84,2.7,1,68673
32431,678,16461.0,6.6,7.82,2.9,1,68673
32432,678,14490.0,1.8,2.06,1.1,1,67906
32433,663,13461.0,1.8,1.88,1.2,1,67920
32434,622,13488.0,1.6,1.58,0.7,1,67792
32435,626,25455.0,1.5,1.66,1.4,1,68421
32436,626,175312.0,2.5,2.37,2.0,1,67913
32437,608,18621.0,4.5,3.72,1.1,1,67544
32438,607,20513.0,4.6,4.17,1.1,1,67095
32439,585,14514.0,2.8,2.11,0.8,1,67636
32440,580,15206.0,5.8,4.56,0.9,1,69144
32441,568,202462.0,5.0,3.69,1.9,1,69188
32442,567,17573.0,5.0,3.72,3.6,1,69787
32443,572,30354.0,4.7,4.35,1.8,1,69720
32444,688,41886.0,2.7,3.57,2.8,1,69099
32445,582,42244.0,1.5,1.23,1.8,1,68924
32446,549,26725.0,1.0,0.72,2.9,1,70002
32447,542,23747.0,0.8,0.56,1.9,1,70252
32448,555,40322.0,0.6,0.47,1.3,1,70113
32449,585,52875.0,0.5,0.42,1.1,1,70637
32450,572,67753.0,0.5,0.4,1.4,1,69932
32451,559,154790.0,0.6,0.45,1.6,0,80742
32452,522,110080.0,0.6,0.4,0.9,0,69422
32453,479,69315.0,0.5,0.27,1.1,0,68745
32454,452,65908.0,0.6,0.28,0.7,0,69680
32455,465,51723.0,0.4,0.21,1.1,0,69680
32456,466,84387.0,0.5,0.32,1.7,0,68569
32457,467,43250.0,0.5,0.32,1.2,0,68312
32458,480,99071.0,0.5,0.33,2.1,0,68702
32459,481,107654.0,0.5,0.34,1.1,0,68514
32460,491,87649.0,0.6,0.42,3.6,0,69691
32461,494,159997.0,1.1,0.57,1.4,0,70284
32462,495,207046.0,1.3,0.62,1.9,0,70302
32463,486,225012.0,1.5,0.68,3.3,0,71793
32464,492,200603.0,1.6,0.73,3.5,0,71448
32465,483,124510.0,1.3,0.57,2.6,0,71178
32466,488,81047.0,0.7,0.38,0.7,0,71840
32467,488,65884.0,0.7,0.38,0.4,0,71504
32468,471,82365.0,0.7,0.36,1.0,0,73211
32469,466,77014.0,0.8,0.41,1.0,0,72887
32470,475,72666.0,0.7,0.39,1.6,0,73057
32471,469,86558.0,0.7,0.41,1.1,0,73224
32472,480,83594.0,0.8,0.47,1.5,0,73695
32473,478,107652.0,0.9,0.5,1.7,0,84828
32474,482,117199.0,0.9,0.51,2.9,0,73045
32475,462,91629.0,0.8,0.39,1.4,0,79739
32476,469,94046.0,0.9,0.46,1.7,0,74030
32477,461,90960.0,0.9,0.44,1.5,0,73857
32478,461,54819.0,1.0,0.53,1.4,0,73901
32479,440,75852.0,0.9,0.42,0.9,0,73901
32480,441,80935.0,0.9,0.39,1.0,0,77092
32481,443,65365.0,1.0,0.44,2.2,0,79382
32482,458,72060.0,1.3,0.54,1.0,0,80232
32483,449,66697.0,1.2,0.47,1.7,0,79603
32484,476,78319.0,1.4,0.62,2.1,0,77658
32485,442,50247.0,1.3,0.48,1.1,0,76825
32486,433,49707.0,1.3,0.45,1.0,0,76607
32487,443,62551.0,1.6,0.58,1.1,0,76255
32488,440,63299.0,1.7,0.61,2.1,0,75591
32489,425,53240.0,1.6,0.54,0.9,0,75867
32490,424,50666.0,1.6,0.58,1.0,0,76866
32491,423,45258.0,1.6,0.52,0.9,0,77319
32492,431,40301.0,1.6,0.56,1.4,0,76558
32493,441,50136.0,1.8,0.66,2.5,0,77519
32494,440,59760.0,2.1,0.79,2.5,0,76791
32495,433,49834.0,1.7,0.61,1.8,0,78761
32496,458,47934.0,2.3,0.89,1.8,0,78451
32497,445,56685.0,3.0,1.13,4.2,0,80011
32498,477,40447.0,2.7,1.17,3.1,0,81076
32499,460,55786.0,3.3,1.28,1.8,0,82106
32500,454,62765.0,5.3,1.96,1.2,0,83995
32501,445,76370.0,5.5,1.92,1.5,0,85260
32502,447,78815.0,3.0,1.09,1.6,0,85587
32503,445,85209.0,3.4,1.21,1.6,0,85587
32504,456,104435.0,4.6,1.69,2.7,0,87078
32505,451,89693.0,4.4,1.58,1.2,0,87059
32506,442,70278.0,4.3,1.48,3.3,0,86738
32507,412,53255.0,5.7,1.79,1.8,0,86731
32508,389,31560.0,5.5,1.58,1.5,0,84863
32509,380,20236.0,5.9,1.59,0.8,0,85555
32510,367,30519.0,3.8,1.0,1.2,0,84688
32511,361,22141.0,4.2,1.08,0.4,0,85046
32512,365,33070.0,5.6,1.5,1.6,0,84793
32513,361,39457.0,5.3,1.39,1.7,0,86154
32514,387,33942.0,6.4,1.88,2.9,0,85636
32515,380,27836.0,5.9,1.67,3.1,0,85081
32516,397,41600.0,5.4,1.63,2.4,0,86643
32517,395,36814.0,2.8,0.8,0.5,0,87008
32518,397,42091.0,2.8,0.8,0.9,0,87399
32519,394,29376.0,3.3,0.94,1.0,0,87062
32520,377,45128.0,4.3,1.17,1.4,0,93406
32521,376,57400.0,4.5,1.24,3.0,0,86669
32522,387,50010.0,4.8,1.32,3.1,1,85451
32523,381,24134.0,5.6,1.48,0.8,1,85136
32524,378,21612.0,5.1,1.32,1.3,1,84462
32525,385,24442.0,6.2,1.66,1.0,1,82713
32526,381,19411.0,4.8,1.23,0.9,1,83537
32527,383,20883.0,4.6,1.19,0.3,1,83537
32528,381,20461.0,4.7,1.21,0.3,1,83083
32529,380,18648.0,5.5,1.41,0.7,1,81816
32530,382,14726.0,7.6,1.97,0.6,1,80594
32531,384,9581.0,8.2,2.21,0.5,1,80692
32532,379,8270.0,7.9,2.11,0.5,1,79587
32533,379,10435.0,6.3,1.66,0.6,1,80485
32534,378,11848.0,5.0,1.29,0.5,1,81376
32535,376,9097.0,10.3,2.77,0.7,1,81556
32536,380,13236.0,12.2,3.28,1.6,1,79513
32537,377,12067.0,11.4,2.99,0.8,1,79900
32538,371,10877.0,11.0,2.78,1.0,1,80058
32539,368,12546.0,8.2,2.02,1.8,1,79882
32540,370,22281.0,4.6,1.14,2.4,1,79112
32541,376,28842.0,7.3,1.92,1.1,1,78516
32542,384,24048.0,6.4,1.77,2.2,1,80192
32543,392,28535.0,5.5,1.58,1.3,1,79679
32544,388,41392.0,7.3,2.02,3.8,1,80572
32545,386,23692.0,8.4,2.25,1.2,1,81288
32546,384,23971.0,9.7,2.62,3.4,1,81437
32547,380,24897.0,8.8,2.32,1.4,1,80528
32548,376,38435.0,6.4,1.67,2.3,1,80714
32549,366,61644.0,3.4,0.89,1.0,1,81667
32550,372,34526.0,4.4,1.15,1.9,1,82124
32551,358,30509.0,4.2,1.0,2.6,1,82124
32552,368,28892.0,5.4,1.34,1.3,1,80611
32553,359,29357.0,4.9,1.17,1.7,1,81038
32554,367,55942.0,2.7,0.7,1.8,1,81775
32555,364,42921.0,2.9,0.76,0.9,1,80085
32556,365,26202.0,4.2,1.07,1.4,1,79920
32557,372,22749.0,7.3,1.84,2.5,1,81099
32558,373,29202.0,7.6,1.94,1.9,1,81365
32559,369,26991.0,7.5,1.9,1.6,1,81407
32560,365,59671.0,8.2,2.07,1.8,1,80788
32561,370,27591.0,8.9,2.49,1.6,1,79560
32562,369,27017.0,7.1,1.99,2.3,1,79616
32563,375,28911.0,7.7,2.19,0.8,1,79855
32564,363,41049.0,10.0,2.57,5.3,1,79416
32565,352,46873.0,13.0,3.0,2.2,0,79461
32566,354,46213.0,12.3,2.83,1.8,0,79358
32567,358,33288.0,13.0,3.15,1.8,0,79650
32568,357,20607.0,10.7,2.58,1.9,0,79366
32569,355,24983.0,18.3,4.25,1.5,0,78597
32570,354,22934.0,25.7,6.0,4.5,0,77516
32571,367,12296.0,13.5,3.5,0.8,0,75355
32572,368,23294.0,23.4,6.08,4.6,0,74694
32573,367,40371.0,35.2,8.8,2.5,0,73767
32574,374,37410.0,44.3,11.71,2.9,0,75337
32575,381,52740.0,41.2,11.83,8.9,0,75337
32576,392,67603.0,22.6,6.4,3.5,0,73503
32577,402,162301.0,19.5,6.44,7.6,0,73430
32578,414,226894.0,13.2,4.91,8.1,0,72835
32579,423,256007.0,14.8,6.23,7.2,0,72644
32580,427,252772.0,13.0,5.56,7.9,0,73516
32581,467,300324.0,11.6,5.61,10.2,0,73679
32582,457,302332.0,11.6,5.58,5.4,0,84931
32583,445,235417.0,11.0,4.28,4.0,0,74545
32584,503,242814.0,8.7,4.41,9.1,0,74019
32585,495,290425.0,8.5,4.44,5.5,0,73089
32586,490,240620.0,8.2,4.09,2.8,0,72142
32587,485,242752.0,7.5,3.57,5.3,0,105635
32588,486,206015.0,7.2,3.37,5.1,0,73409
32589,470,181905.0,6.0,2.66,2.7,0,73631
32590,477,187820.0,6.6,3.06,4.2,0,73827
32591,466,146049.0,6.6,2.77,4.0,0,72659
32592,480,140522.0,6.1,2.69,4.1,0,73539
32593,457,165772.0,4.7,1.87,5.6,0,72355
32594,478,197404.0,5.5,2.34,5.6,0,73049
32595,485,179140.0,5.0,2.14,5.0,0,73356
32596,461,126135.0,3.8,1.49,2.3,0,74243
32597,460,134165.0,4.1,1.74,2.2,0,74031
32598,469,141563.0,4.5,1.82,2.8,0,74618
32599,491,132754.0,4.4,1.93,3.6,0,75296
32600,482,112066.0,3.8,1.61,2.4,0,68780
32601,490,120187.0,4.0,1.75,2.9,0,71222
32602,489,116435.0,3.8,1.64,2.8,0,70898
32603,480,110068.0,3.5,1.47,2.4,0,69224
32604,475,132678.0,3.1,1.29,3.0,0,67643
32605,527,227064.0,2.8,1.42,3.6,0,67836
32606,539,220880.0,1.9,1.1,1.1,0,67892
32607,532,175684.0,1.5,0.85,1.1,0,68060
32608,531,150113.0,1.4,0.79,1.4,0,68456
32609,536,157129.0,1.5,0.8,2.1,0,68163
32610,527,154069.0,1.5,0.83,1.3,0,69252
32611,546,242695.0,1.9,1.07,2.4,0,68028
32612,530,194166.0,1.7,0.9,1.6,0,67074
32613,541,231973.0,2.0,1.1,2.4,0,67297
32614,538,222186.0,1.9,1.04,2.0,0,67141
32615,533,223329.0,2.0,1.09,2.4,0,67461
32616,532,224206.0,2.1,1.12,2.3,0,67355
32617,534,185123.0,2.3,1.22,2.0,0,67663
32618,519,143960.0,2.0,1.08,0.9,0,66708
32619,535,143972.0,2.7,1.37,1.9,0,68016
32620,573,91972.0,6.1,3.52,1.1,0,67636
32621,564,114900.0,3.8,2.12,2.8,0,67582
32622,511,138557.0,1.7,0.82,1.4,0,66926
32623,516,130924.0,1.7,0.84,1.9,0,66238
32624,536,158784.0,2.4,1.25,2.0,0,67295
32625,557,119897.0,3.3,1.77,1.0,0,67582
32626,560,134589.0,3.3,1.8,0.9,0,67636
32627,558,128558.0,3.4,1.84,1.1,0,66485
32628,549,160371.0,2.8,1.49,1.6,0,70744
32629,498,128325.0,2.0,0.9,1.1,0,88857
32630,492,115086.0,2.0,0.9,1.8,0,69436
32631,485,93918.0,1.9,0.82,1.8,0,67337
32632,471,91415.0,1.8,0.73,1.5,0,68218
32633,502,119959.0,2.3,1.05,2.1,0,69070
32634,478,94093.0,2.1,0.88,2.0,0,69846
32635,464,55641.0,1.7,0.67,0.7,0,69064
32636,461,57760.0,1.8,0.7,1.3,0,68734
32637,454,45588.0,1.6,0.6,0.6,0,68410
32638,446,36533.0,1.6,0.58,0.6,0,68187
32639,441,41045.0,1.8,0.64,0.9,0,67780
32640,457,75256.0,3.5,1.29,0.9,0,66281
32641,470,62579.0,5.7,2.2,0.4,0,67425
32642,451,86865.0,3.9,1.43,4.0,0,67920
32643,437,86152.0,2.6,0.91,1.1,0,67898
32644,430,69024.0,2.7,0.92,0.9,0,66823
32645,421,76074.0,2.6,0.87,1.0,0,68018
32646,428,67464.0,2.7,0.93,1.4,0,68483
32647,435,85259.0,3.0,1.08,2.8,0,68455
32648,432,99144.0,3.1,1.11,3.7,0,68648
32649,437,96125.0,3.4,1.25,3.5,0,68444
32650,433,93517.0,3.5,1.27,3.5,0,68182
32651,420,85265.0,3.3,1.13,1.2,0,68621
32652,426,78380.0,3.4,1.17,1.9,0,68310
32653,423,80147.0,3.4,1.17,2.3,0,69070
32654,421,68477.0,3.3,1.11,2.7,0,68316
32655,416,69748.0,3.3,1.07,0.8,0,69195
32656,429,74884.0,3.4,1.18,1.7,0,68832
32657,435,93810.0,3.7,1.33,2.1,0,69450
32658,427,133639.0,4.0,1.52,2.5,0,69652
32659,448,144584.0,4.4,1.81,3.4,0,70044
32660,447,140678.0,4.5,1.84,1.2,0,69438
32661,442,134295.0,4.8,1.92,1.3,0,69222
32662,444,139893.0,4.7,1.95,3.0,0,68806
32663,444,137949.0,4.6,1.87,0.8,0,68634
32664,438,130594.0,4.6,1.82,2.6,0,68781
32665,439,123661.0,4.8,1.86,1.1,0,67847
32666,437,140734.0,5.1,1.97,3.1,0,66408
32667,434,130194.0,5.0,1.94,3.2,0,66228
32668,418,121488.0,4.7,1.68,3.4,0,66473
32669,411,120667.0,4.8,1.65,1.7,0,68099
32670,427,106843.0,4.9,1.74,3.5,0,67770
32671,435,96216.0,5.0,1.79,2.3,0,67298
32672,439,83061.0,4.9,1.79,2.6,0,68971
32673,424,88015.0,4.7,1.6,2.6,0,69474
32674,409,82744.0,4.7,1.51,3.7,0,70134
32675,401,77715.0,4.8,1.49,3.1,0,69633
32676,406,88227.0,5.1,1.64,2.6,0,71104
32677,412,83153.0,5.3,1.74,2.7,0,73061
32678,428,74839.0,5.4,1.91,2.3,0,74634
32679,413,82528.0,5.6,1.87,2.9,0,73206
32680,403,71945.0,5.4,1.7,3.6,0,73341
32681,404,70939.0,5.9,1.89,3.0,0,73181
32682,385,69199.0,6.1,1.81,2.6,0,74469
32683,370,56406.0,5.2,1.42,1.6,0,75017
32684,385,61510.0,5.8,1.68,2.5,0,74188
32685,390,70335.0,6.0,1.83,3.1,0,73351
32686,396,74745.0,5.7,1.82,3.5,0,73633
32687,412,65957.0,6.3,2.13,2.1,0,72531
32688,418,54420.0,6.3,2.19,2.9,0,77315
32689,396,47620.0,6.6,2.07,2.6,0,74703
32690,401,62320.0,6.5,2.12,4.4,0,76378
32691,402,63839.0,6.3,2.08,4.0,0,77567
32692,406,81736.0,6.5,2.22,4.4,0,77957
32693,412,100486.0,6.6,2.33,3.3,0,77946
32694,410,99161.0,6.4,2.19,2.3,0,78139
32695,413,95277.0,6.4,2.2,2.6,0,78139
32696,417,83833.0,6.4,2.23,3.2,0,78818
32697,417,87505.0,6.7,2.36,4.2,0,78999
32698,416,88950.0,7.0,2.45,5.1,0,77223
32699,414,82276.0,7.0,2.47,2.6,0,76432
32700,412,80116.0,7.5,2.69,3.7,0,75879
32701,426,76303.0,8.4,3.11,3.4,0,75148
32702,416,80784.0,7.8,2.78,5.8,0,76132
32703,393,72331.0,7.2,2.33,3.4,0,74336
32704,396,76020.0,7.5,2.45,3.6,0,73994
32705,402,65410.0,6.2,1.97,4.1,0,72503
32706,426,79408.0,5.8,2.03,2.3,0,97302
32707,425,88595.0,6.5,2.27,2.9,0,71399
32708,437,122724.0,7.4,2.81,3.7,0,71013
32709,444,116898.0,7.6,2.94,3.0,0,71250
32710,443,123444.0,7.8,2.99,3.2,0,71899
32711,433,116730.0,7.4,2.74,3.9,0,70781
32712,429,98351.0,7.3,2.58,4.3,0,70966
32713,432,81357.0,6.8,2.39,2.8,0,71965
32714,436,90934.0,8.1,3.08,3.4,0,71017
32715,434,101054.0,7.2,2.71,3.2,0,71786
32716,440,135324.0,7.8,3.02,2.5,0,71362
32717,461,127926.0,7.7,3.27,4.7,0,71036
32718,446,138587.0,7.6,3.02,3.3,0,71695
32719,447,130075.0,7.6,3.04,2.1,0,71245
32720,446,135700.0,7.9,3.14,3.9,0,69673
32721,452,111960.0,8.0,3.27,2.4,0,69730
32722,443,118435.0,8.2,3.22,3.1,0,69747
32723,451,110130.0,8.0,3.25,3.1,0,69296
32724,451,107831.0,7.6,3.09,3.2,0,70089
32725,441,112905.0,7.8,3.03,4.5,0,69601
32726,435,112777.0,7.7,2.91,3.5,0,68298
32727,433,104046.0,7.3,2.74,2.5,0,65392
32728,443,106879.0,6.9,2.71,3.5,0,64120
32729,441,93979.0,7.0,2.72,3.7,0,67063
32730,452,94136.0,6.6,2.7,4.8,0,66954
32731,432,100379.0,6.9,2.58,2.1,0,67773
32732,434,94631.0,6.7,2.52,2.7,0,68416
32733,443,91699.0,6.7,2.63,4.6,0,69605
32734,444,70172.0,6.6,2.6,3.4,0,70174
32735,464,67298.0,6.2,2.67,3.1,0,69611
32736,451,69234.0,6.2,2.52,5.3,0,67603
32737,438,71819.0,6.3,2.42,2.9,0,67775
32738,436,72951.0,6.6,2.51,3.3,0,68183
32739,441,81139.0,6.3,2.45,3.2,0,72661
32740,447,70718.0,5.8,2.32,4.9,0,67403
32741,438,73574.0,5.7,2.19,2.6,0,70499
32742,430,66401.0,5.2,1.92,1.5,0,68406
32743,431,62867.0,4.9,1.82,1.8,0,68879
32744,433,89977.0,5.5,2.06,2.4,0,68608
32745,448,105133.0,5.6,2.25,3.0,0,68995
32746,453,114953.0,6.1,2.5,3.9,0,67892
32747,466,87582.0,5.4,2.35,3.3,0,67845
32748,466,92128.0,5.6,2.43,2.4,0,68486
32749,466,83295.0,5.5,2.39,2.3,0,69505
32750,455,83078.0,6.1,2.53,3.1,0,72458
32751,452,98729.0,6.3,2.57,1.9,0,68892
32752,458,95356.0,6.4,2.68,3.6,0,68234
32753,451,100750.0,6.5,2.64,3.8,0,68142
32754,440,103562.0,7.4,2.87,2.6,0,67618
32755,443,102631.0,7.0,2.75,3.8,0,68221
